Month,Region_x,Channel,Marketing Spend (€),Competitor Sales Jacquet (€),Competitor Sales La Boulangère (€),Region_y,Sales Channel,Product Type,Units Sold,Revenue (€),ROI
2023-08-01,South France,Retail,15400,67000,57000,Paris,Online,White,2150,10750,-0.30194805194805197
2023-08-01,South France,Retail,15400,67000,57000,Paris,Online,Brown,1850,9250,-0.39935064935064934
2023-08-01,South France,Retail,15400,67000,57000,Paris,Online,Multigrain,1550,7750,-0.4967532467532468
2023-08-01,South France,Retail,15400,67000,57000,Paris,Membership,White,2550,12750,-0.17207792207792208
2023-08-01,South France,Retail,15400,67000,57000,Paris,Membership,Brown,2250,11250,-0.2694805194805195
2023-08-01,South France,Retail,15400,67000,57000,Paris,Membership,Multigrain,1950,9750,-0.36688311688311687
2023-08-01,South France,Retail,15400,67000,57000,Paris,Retail,White,5200,20800,0.35064935064935066
2023-08-01,South France,Retail,15400,67000,57000,Paris,Retail,Brown,4500,18000,0.16883116883116883
2023-08-01,South France,Retail,15400,67000,57000,Paris,Retail,Multigrain,3700,14800,-0.03896103896103896
2023-08-01,South France,Retail,15400,67000,57000,South France,Online,White,1450,7250,-0.5292207792207793
2023-08-01,South France,Retail,15400,67000,57000,South France,Online,Brown,1250,6250,-0.5941558441558441
2023-08-01,South France,Retail,15400,67000,57000,South France,Online,Multigrain,1050,5250,-0.6590909090909091
2023-08-01,South France,Retail,15400,67000,57000,South France,Membership,White,1750,8750,-0.4318181818181818
2023-08-01,South France,Retail,15400,67000,57000,South France,Membership,Brown,1550,7750,-0.4967532467532468
2023-08-01,South France,Retail,15400,67000,57000,South France,Membership,Multigrain,1350,6750,-0.5616883116883117
2023-08-01,South France,Retail,15400,67000,57000,South France,Retail,White,3200,12800,-0.16883116883116883
2023-08-01,South France,Retail,15400,67000,57000,South France,Retail,Brown,2800,11200,-0.2727272727272727
2023-08-01,South France,Retail,15400,67000,57000,South France,Retail,Multigrain,2300,9200,-0.4025974025974026
2023-09-01,Paris,Online,16000,71000,61000,Paris,Online,White,2200,11000,-0.3125
2023-09-01,Paris,Online,16000,71000,61000,Paris,Online,Brown,1900,9500,-0.40625
2023-09-01,Paris,Online,16000,71000,61000,Paris,Online,Multigrain,1600,8000,-0.5
2023-09-01,Paris,Online,16000,71000,61000,Paris,Membership,White,2600,13000,-0.1875
2023-09-01,Paris,Online,16000,71000,61000,Paris,Membership,Brown,2300,11500,-0.28125
2023-09-01,Paris,Online,16000,71000,61000,Paris,Membership,Multigrain,2000,10000,-0.375
2023-09-01,Paris,Online,16000,71000,61000,Paris,Retail,White,5300,21200,0.325
2023-09-01,Paris,Online,16000,71000,61000,Paris,Retail,Brown,4600,18400,0.15
2023-09-01,Paris,Online,16000,71000,61000,Paris,Retail,Multigrain,3800,15200,-0.05
2023-09-01,Paris,Online,16000,71000,61000,South France,Online,White,1500,7500,-0.53125
2023-09-01,Paris,Online,16000,71000,61000,South France,Online,Brown,1300,6500,-0.59375
2023-09-01,Paris,Online,16000,71000,61000,South France,Online,Multigrain,1100,5500,-0.65625
2023-09-01,Paris,Online,16000,71000,61000,South France,Membership,White,1800,9000,-0.4375
2023-09-01,Paris,Online,16000,71000,61000,South France,Membership,Brown,1600,8000,-0.5
2023-09-01,Paris,Online,16000,71000,61000,South France,Membership,Multigrain,1400,7000,-0.5625
2023-09-01,Paris,Online,16000,71000,61000,South France,Retail,White,3300,13200,-0.175
2023-09-01,Paris,Online,16000,71000,61000,South France,Retail,Brown,2900,11600,-0.275
2023-09-01,Paris,Online,16000,71000,61000,South France,Retail,Multigrain,2400,9600,-0.4
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Online,White,2200,11000,-0.42105263157894735
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Online,Brown,1900,9500,-0.5
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Online,Multigrain,1600,8000,-0.5789473684210527
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Membership,White,2600,13000,-0.3157894736842105
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Membership,Brown,2300,11500,-0.39473684210526316
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Membership,Multigrain,2000,10000,-0.47368421052631576
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Retail,White,5300,21200,0.11578947368421053
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Retail,Brown,4600,18400,-0.031578947368421054
2023-09-01,Paris,Membership,19000,76000,66000,Paris,Retail,Multigrain,3800,15200,-0.2
2023-09-01,Paris,Membership,19000,76000,66000,South France,Online,White,1500,7500,-0.6052631578947368
2023-09-01,Paris,Membership,19000,76000,66000,South France,Online,Brown,1300,6500,-0.6578947368421053
2023-09-01,Paris,Membership,19000,76000,66000,South France,Online,Multigrain,1100,5500,-0.7105263157894737
2023-09-01,Paris,Membership,19000,76000,66000,South France,Membership,White,1800,9000,-0.5263157894736842
2023-09-01,Paris,Membership,19000,76000,66000,South France,Membership,Brown,1600,8000,-0.5789473684210527
2023-09-01,Paris,Membership,19000,76000,66000,South France,Membership,Multigrain,1400,7000,-0.631578947368421
2023-09-01,Paris,Membership,19000,76000,66000,South France,Retail,White,3300,13200,-0.30526315789473685
2023-09-01,Paris,Membership,19000,76000,66000,South France,Retail,Brown,2900,11600,-0.3894736842105263
2023-09-01,Paris,Membership,19000,76000,66000,South France,Retail,Multigrain,2400,9600,-0.49473684210526314
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Online,White,2200,11000,-0.5416666666666666
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Online,Brown,1900,9500,-0.6041666666666666
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Online,Multigrain,1600,8000,-0.6666666666666666
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Membership,White,2600,13000,-0.4583333333333333
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Membership,Brown,2300,11500,-0.5208333333333334
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Membership,Multigrain,2000,10000,-0.5833333333333334
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Retail,White,5300,21200,-0.11666666666666667
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Retail,Brown,4600,18400,-0.23333333333333334
2023-09-01,Paris,Retail,24000,101000,86000,Paris,Retail,Multigrain,3800,15200,-0.36666666666666664
2023-09-01,Paris,Retail,24000,101000,86000,South France,Online,White,1500,7500,-0.6875
2023-09-01,Paris,Retail,24000,101000,86000,South France,Online,Brown,1300,6500,-0.7291666666666666
2023-09-01,Paris,Retail,24000,101000,86000,South France,Online,Multigrain,1100,5500,-0.7708333333333334
2023-09-01,Paris,Retail,24000,101000,86000,South France,Membership,White,1800,9000,-0.625
2023-09-01,Paris,Retail,24000,101000,86000,South France,Membership,Brown,1600,8000,-0.6666666666666666
2023-09-01,Paris,Retail,24000,101000,86000,South France,Membership,Multigrain,1400,7000,-0.7083333333333334
2023-09-01,Paris,Retail,24000,101000,86000,South France,Retail,White,3300,13200,-0.45
2023-09-01,Paris,Retail,24000,101000,86000,South France,Retail,Brown,2900,11600,-0.5166666666666667
2023-09-01,Paris,Retail,24000,101000,86000,South France,Retail,Multigrain,2400,9600,-0.6
2023-09-01,South France,Online,9600,43000,38000,Paris,Online,White,2200,11000,0.14583333333333334
2023-09-01,South France,Online,9600,43000,38000,Paris,Online,Brown,1900,9500,-0.010416666666666666
2023-09-01,South France,Online,9600,43000,38000,Paris,Online,Multigrain,1600,8000,-0.16666666666666666
2023-09-01,South France,Online,9600,43000,38000,Paris,Membership,White,2600,13000,0.3541666666666667
2023-09-01,South France,Online,9600,43000,38000,Paris,Membership,Brown,2300,11500,0.19791666666666666
2023-09-01,South France,Online,9600,43000,38000,Paris,Membership,Multigrain,2000,10000,0.041666666666666664
2023-09-01,South France,Online,9600,43000,38000,Paris,Retail,White,5300,21200,1.2083333333333333
2023-09-01,South France,Online,9600,43000,38000,Paris,Retail,Brown,4600,18400,0.9166666666666666
2023-09-01,South France,Online,9600,43000,38000,Paris,Retail,Multigrain,3800,15200,0.5833333333333334
2023-09-01,South France,Online,9600,43000,38000,South France,Online,White,1500,7500,-0.21875
2023-09-01,South France,Online,9600,43000,38000,South France,Online,Brown,1300,6500,-0.3229166666666667
2023-09-01,South France,Online,9600,43000,38000,South France,Online,Multigrain,1100,5500,-0.4270833333333333
2023-09-01,South France,Online,9600,43000,38000,South France,Membership,White,1800,9000,-0.0625
2023-09-01,South France,Online,9600,43000,38000,South France,Membership,Brown,1600,8000,-0.16666666666666666
2023-09-01,South France,Online,9600,43000,38000,South France,Membership,Multigrain,1400,7000,-0.2708333333333333
2023-09-01,South France,Online,9600,43000,38000,South France,Retail,White,3300,13200,0.375
2023-09-01,South France,Online,9600,43000,38000,South France,Retail,Brown,2900,11600,0.20833333333333334
2023-09-01,South France,Online,9600,43000,38000,South France,Retail,Multigrain,2400,9600,0.0
2023-09-01,South France,Membership,11600,48000,43000,Paris,Online,White,2200,11000,-0.05172413793103448
2023-09-01,South France,Membership,11600,48000,43000,Paris,Online,Brown,1900,9500,-0.1810344827586207
2023-09-01,South France,Membership,11600,48000,43000,Paris,Online,Multigrain,1600,8000,-0.3103448275862069
2023-09-01,South France,Membership,11600,48000,43000,Paris,Membership,White,2600,13000,0.1206896551724138
2023-09-01,South France,Membership,11600,48000,43000,Paris,Membership,Brown,2300,11500,-0.008620689655172414
2023-09-01,South France,Membership,11600,48000,43000,Paris,Membership,Multigrain,2000,10000,-0.13793103448275862
2023-09-01,South France,Membership,11600,48000,43000,Paris,Retail,White,5300,21200,0.8275862068965517
2023-09-01,South France,Membership,11600,48000,43000,Paris,Retail,Brown,4600,18400,0.5862068965517241
2023-09-01,South France,Membership,11600,48000,43000,Paris,Retail,Multigrain,3800,15200,0.3103448275862069
2023-09-01,South France,Membership,11600,48000,43000,South France,Online,White,1500,7500,-0.35344827586206895
2023-09-01,South France,Membership,11600,48000,43000,South France,Online,Brown,1300,6500,-0.4396551724137931
2023-09-01,South France,Membership,11600,48000,43000,South France,Online,Multigrain,1100,5500,-0.5258620689655172
2023-09-01,South France,Membership,11600,48000,43000,South France,Membership,White,1800,9000,-0.22413793103448276
2023-09-01,South France,Membership,11600,48000,43000,South France,Membership,Brown,1600,8000,-0.3103448275862069
2023-09-01,South France,Membership,11600,48000,43000,South France,Membership,Multigrain,1400,7000,-0.39655172413793105
2023-09-01,South France,Membership,11600,48000,43000,South France,Retail,White,3300,13200,0.13793103448275862
2023-09-01,South France,Membership,11600,48000,43000,South France,Retail,Brown,2900,11600,0.0
2023-09-01,South France,Membership,11600,48000,43000,South France,Retail,Multigrain,2400,9600,-0.1724137931034483
2023-09-01,South France,Retail,15600,68000,58000,Paris,Online,White,2200,11000,-0.2948717948717949
2023-09-01,South France,Retail,15600,68000,58000,Paris,Online,Brown,1900,9500,-0.391025641025641
2023-09-01,South France,Retail,15600,68000,58000,Paris,Online,Multigrain,1600,8000,-0.48717948717948717
2023-09-01,South France,Retail,15600,68000,58000,Paris,Membership,White,2600,13000,-0.16666666666666666
2023-09-01,South France,Retail,15600,68000,58000,Paris,Membership,Brown,2300,11500,-0.26282051282051283
2023-09-01,South France,Retail,15600,68000,58000,Paris,Membership,Multigrain,2000,10000,-0.358974358974359
2023-09-01,South France,Retail,15600,68000,58000,Paris,Retail,White,5300,21200,0.358974358974359
2023-09-01,South France,Retail,15600,68000,58000,Paris,Retail,Brown,4600,18400,0.1794871794871795
2023-09-01,South France,Retail,15600,68000,58000,Paris,Retail,Multigrain,3800,15200,-0.02564102564102564
2023-09-01,South France,Retail,15600,68000,58000,South France,Online,White,1500,7500,-0.5192307692307693
2023-09-01,South France,Retail,15600,68000,58000,South France,Online,Brown,1300,6500,-0.5833333333333334
2023-09-01,South France,Retail,15600,68000,58000,South France,Online,Multigrain,1100,5500,-0.6474358974358975
2023-09-01,South France,Retail,15600,68000,58000,South France,Membership,White,1800,9000,-0.4230769230769231
2023-09-01,South France,Retail,15600,68000,58000,South France,Membership,Brown,1600,8000,-0.48717948717948717
2023-09-01,South France,Retail,15600,68000,58000,South France,Membership,Multigrain,1400,7000,-0.5512820512820513
2023-09-01,South France,Retail,15600,68000,58000,South France,Retail,White,3300,13200,-0.15384615384615385
2023-09-01,South France,Retail,15600,68000,58000,South France,Retail,Brown,2900,11600,-0.2564102564102564
2023-09-01,South France,Retail,15600,68000,58000,South France,Retail,Multigrain,2400,9600,-0.38461538461538464
2023-10-01,Paris,Online,16500,73000,63000,Paris,Online,White,2250,11250,-0.3181818181818182
2023-10-01,Paris,Online,16500,73000,63000,Paris,Online,Brown,1950,9750,-0.4090909090909091
2023-10-01,Paris,Online,16500,73000,63000,Paris,Online,Multigrain,1650,8250,-0.5
2023-10-01,Paris,Online,16500,73000,63000,Paris,Membership,White,2650,13250,-0.19696969696969696
2023-10-01,Paris,Online,16500,73000,63000,Paris,Membership,Brown,2350,11750,-0.2878787878787879
2023-10-01,Paris,Online,16500,73000,63000,Paris,Membership,Multigrain,2050,10250,-0.3787878787878788
2023-10-01,Paris,Online,16500,73000,63000,Paris,Retail,White,5400,21600,0.3090909090909091
2023-10-01,Paris,Online,16500,73000,63000,Paris,Retail,Brown,4700,18800,0.1393939393939394
2023-10-01,Paris,Online,16500,73000,63000,Paris,Retail,Multigrain,3900,15600,-0.05454545454545454
2023-10-01,Paris,Online,16500,73000,63000,South France,Online,White,1550,7750,-0.5303030303030303
2023-10-01,Paris,Online,16500,73000,63000,South France,Online,Brown,1350,6750,-0.5909090909090909
2023-10-01,Paris,Online,16500,73000,63000,South France,Online,Multigrain,1150,5750,-0.6515151515151515
2023-10-01,Paris,Online,16500,73000,63000,South France,Membership,White,1850,9250,-0.4393939393939394
2023-10-01,Paris,Online,16500,73000,63000,South France,Membership,Brown,1650,8250,-0.5
2023-10-01,Paris,Online,16500,73000,63000,South France,Membership,Multigrain,1450,7250,-0.5606060606060606
2023-10-01,Paris,Online,16500,73000,63000,South France,Retail,White,3400,13600,-0.17575757575757575
2023-10-01,Paris,Online,16500,73000,63000,South France,Retail,Brown,3000,12000,-0.2727272727272727
2023-10-01,Paris,Online,16500,73000,63000,South France,Retail,Multigrain,2500,10000,-0.3939393939393939
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Online,White,2250,11250,-0.4230769230769231
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Online,Brown,1950,9750,-0.5
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Online,Multigrain,1650,8250,-0.5769230769230769
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Membership,White,2650,13250,-0.32051282051282054
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Membership,Brown,2350,11750,-0.3974358974358974
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Membership,Multigrain,2050,10250,-0.47435897435897434
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Retail,White,5400,21600,0.1076923076923077
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Retail,Brown,4700,18800,-0.035897435897435895
2023-10-01,Paris,Membership,19500,78000,68000,Paris,Retail,Multigrain,3900,15600,-0.2
2023-10-01,Paris,Membership,19500,78000,68000,South France,Online,White,1550,7750,-0.6025641025641025
2023-10-01,Paris,Membership,19500,78000,68000,South France,Online,Brown,1350,6750,-0.6538461538461539
2023-10-01,Paris,Membership,19500,78000,68000,South France,Online,Multigrain,1150,5750,-0.7051282051282052
2023-10-01,Paris,Membership,19500,78000,68000,South France,Membership,White,1850,9250,-0.5256410256410257
2023-10-01,Paris,Membership,19500,78000,68000,South France,Membership,Brown,1650,8250,-0.5769230769230769
2023-10-01,Paris,Membership,19500,78000,68000,South France,Membership,Multigrain,1450,7250,-0.6282051282051282
2023-10-01,Paris,Membership,19500,78000,68000,South France,Retail,White,3400,13600,-0.30256410256410254
2023-10-01,Paris,Membership,19500,78000,68000,South France,Retail,Brown,3000,12000,-0.38461538461538464
2023-10-01,Paris,Membership,19500,78000,68000,South France,Retail,Multigrain,2500,10000,-0.48717948717948717
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Online,White,2250,11250,-0.5408163265306123
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Online,Brown,1950,9750,-0.6020408163265306
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Online,Multigrain,1650,8250,-0.6632653061224489
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Membership,White,2650,13250,-0.45918367346938777
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Membership,Brown,2350,11750,-0.5204081632653061
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Membership,Multigrain,2050,10250,-0.5816326530612245
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Retail,White,5400,21600,-0.11836734693877551
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Retail,Brown,4700,18800,-0.23265306122448978
2023-10-01,Paris,Retail,24500,103000,88000,Paris,Retail,Multigrain,3900,15600,-0.363265306122449
2023-10-01,Paris,Retail,24500,103000,88000,South France,Online,White,1550,7750,-0.6836734693877551
2023-10-01,Paris,Retail,24500,103000,88000,South France,Online,Brown,1350,6750,-0.7244897959183674
2023-10-01,Paris,Retail,24500,103000,88000,South France,Online,Multigrain,1150,5750,-0.7653061224489796
2023-10-01,Paris,Retail,24500,103000,88000,South France,Membership,White,1850,9250,-0.6224489795918368
2023-10-01,Paris,Retail,24500,103000,88000,South France,Membership,Brown,1650,8250,-0.6632653061224489
2023-10-01,Paris,Retail,24500,103000,88000,South France,Membership,Multigrain,1450,7250,-0.7040816326530612
2023-10-01,Paris,Retail,24500,103000,88000,South France,Retail,White,3400,13600,-0.4448979591836735
2023-10-01,Paris,Retail,24500,103000,88000,South France,Retail,Brown,3000,12000,-0.5102040816326531
2023-10-01,Paris,Retail,24500,103000,88000,South France,Retail,Multigrain,2500,10000,-0.5918367346938775
2023-10-01,South France,Online,9800,44000,39000,Paris,Online,White,2250,11250,0.14795918367346939
2023-10-01,South France,Online,9800,44000,39000,Paris,Online,Brown,1950,9750,-0.00510204081632653
2023-10-01,South France,Online,9800,44000,39000,Paris,Online,Multigrain,1650,8250,-0.15816326530612246
2023-10-01,South France,Online,9800,44000,39000,Paris,Membership,White,2650,13250,0.3520408163265306
2023-10-01,South France,Online,9800,44000,39000,Paris,Membership,Brown,2350,11750,0.1989795918367347
2023-10-01,South France,Online,9800,44000,39000,Paris,Membership,Multigrain,2050,10250,0.04591836734693878
2023-10-01,South France,Online,9800,44000,39000,Paris,Retail,White,5400,21600,1.2040816326530612
2023-10-01,South France,Online,9800,44000,39000,Paris,Retail,Brown,4700,18800,0.9183673469387755
2023-10-01,South France,Online,9800,44000,39000,Paris,Retail,Multigrain,3900,15600,0.5918367346938775
2023-10-01,South France,Online,9800,44000,39000,South France,Online,White,1550,7750,-0.20918367346938777
2023-10-01,South France,Online,9800,44000,39000,South France,Online,Brown,1350,6750,-0.3112244897959184
2023-10-01,South France,Online,9800,44000,39000,South France,Online,Multigrain,1150,5750,-0.413265306122449
2023-10-01,South France,Online,9800,44000,39000,South France,Membership,White,1850,9250,-0.05612244897959184
2023-10-01,South France,Online,9800,44000,39000,South France,Membership,Brown,1650,8250,-0.15816326530612246
2023-10-01,South France,Online,9800,44000,39000,South France,Membership,Multigrain,1450,7250,-0.2602040816326531
2023-10-01,South France,Online,9800,44000,39000,South France,Retail,White,3400,13600,0.3877551020408163
2023-10-01,South France,Online,9800,44000,39000,South France,Retail,Brown,3000,12000,0.22448979591836735
2023-10-01,South France,Online,9800,44000,39000,South France,Retail,Multigrain,2500,10000,0.02040816326530612
2023-10-01,South France,Membership,11800,49000,44000,Paris,Online,White,2250,11250,-0.046610169491525424
2023-10-01,South France,Membership,11800,49000,44000,Paris,Online,Brown,1950,9750,-0.17372881355932204
2023-10-01,South France,Membership,11800,49000,44000,Paris,Online,Multigrain,1650,8250,-0.3008474576271186
2023-10-01,South France,Membership,11800,49000,44000,Paris,Membership,White,2650,13250,0.1228813559322034
2023-10-01,South France,Membership,11800,49000,44000,Paris,Membership,Brown,2350,11750,-0.00423728813559322
2023-10-01,South France,Membership,11800,49000,44000,Paris,Membership,Multigrain,2050,10250,-0.13135593220338984
2023-10-01,South France,Membership,11800,49000,44000,Paris,Retail,White,5400,21600,0.8305084745762712
2023-10-01,South France,Membership,11800,49000,44000,Paris,Retail,Brown,4700,18800,0.5932203389830508
2023-10-01,South France,Membership,11800,49000,44000,Paris,Retail,Multigrain,3900,15600,0.3220338983050847
2023-10-01,South France,Membership,11800,49000,44000,South France,Online,White,1550,7750,-0.3432203389830508
2023-10-01,South France,Membership,11800,49000,44000,South France,Online,Brown,1350,6750,-0.4279661016949153
2023-10-01,South France,Membership,11800,49000,44000,South France,Online,Multigrain,1150,5750,-0.5127118644067796
2023-10-01,South France,Membership,11800,49000,44000,South France,Membership,White,1850,9250,-0.21610169491525424
2023-10-01,South France,Membership,11800,49000,44000,South France,Membership,Brown,1650,8250,-0.3008474576271186
2023-10-01,South France,Membership,11800,49000,44000,South France,Membership,Multigrain,1450,7250,-0.3855932203389831
2023-10-01,South France,Membership,11800,49000,44000,South France,Retail,White,3400,13600,0.15254237288135594
2023-10-01,South France,Membership,11800,49000,44000,South France,Retail,Brown,3000,12000,0.01694915254237288
2023-10-01,South France,Membership,11800,49000,44000,South France,Retail,Multigrain,2500,10000,-0.15254237288135594
2023-10-01,South France,Retail,15800,69000,59000,Paris,Online,White,2250,11250,-0.2879746835443038
2023-10-01,South France,Retail,15800,69000,59000,Paris,Online,Brown,1950,9750,-0.3829113924050633
2023-10-01,South France,Retail,15800,69000,59000,Paris,Online,Multigrain,1650,8250,-0.4778481012658228
2023-10-01,South France,Retail,15800,69000,59000,Paris,Membership,White,2650,13250,-0.16139240506329114
2023-10-01,South France,Retail,15800,69000,59000,Paris,Membership,Brown,2350,11750,-0.2563291139240506
2023-10-01,South France,Retail,15800,69000,59000,Paris,Membership,Multigrain,2050,10250,-0.3512658227848101
2023-10-01,South France,Retail,15800,69000,59000,Paris,Retail,White,5400,21600,0.3670886075949367
2023-10-01,South France,Retail,15800,69000,59000,Paris,Retail,Brown,4700,18800,0.189873417721519
2023-10-01,South France,Retail,15800,69000,59000,Paris,Retail,Multigrain,3900,15600,-0.012658227848101266
2023-10-01,South France,Retail,15800,69000,59000,South France,Online,White,1550,7750,-0.509493670886076
2023-10-01,South France,Retail,15800,69000,59000,South France,Online,Brown,1350,6750,-0.5727848101265823
2023-10-01,South France,Retail,15800,69000,59000,South France,Online,Multigrain,1150,5750,-0.6360759493670886
2023-10-01,South France,Retail,15800,69000,59000,South France,Membership,White,1850,9250,-0.41455696202531644
2023-10-01,South France,Retail,15800,69000,59000,South France,Membership,Brown,1650,8250,-0.4778481012658228
2023-10-01,South France,Retail,15800,69000,59000,South France,Membership,Multigrain,1450,7250,-0.5411392405063291
2023-10-01,South France,Retail,15800,69000,59000,South France,Retail,White,3400,13600,-0.13924050632911392
2023-10-01,South France,Retail,15800,69000,59000,South France,Retail,Brown,3000,12000,-0.24050632911392406
2023-10-01,South France,Retail,15800,69000,59000,South France,Retail,Multigrain,2500,10000,-0.3670886075949367
2023-11-01,Paris,Online,17000,75000,65000,Paris,Online,White,2300,11500,-0.3235294117647059
2023-11-01,Paris,Online,17000,75000,65000,Paris,Online,Brown,2000,10000,-0.4117647058823529
2023-11-01,Paris,Online,17000,75000,65000,Paris,Online,Multigrain,1700,8500,-0.5
2023-11-01,Paris,Online,17000,75000,65000,Paris,Membership,White,2700,13500,-0.20588235294117646
2023-11-01,Paris,Online,17000,75000,65000,Paris,Membership,Brown,2400,12000,-0.29411764705882354
2023-11-01,Paris,Online,17000,75000,65000,Paris,Membership,Multigrain,2100,10500,-0.38235294117647056
2023-11-01,Paris,Online,17000,75000,65000,Paris,Retail,White,5500,22000,0.29411764705882354
2023-11-01,Paris,Online,17000,75000,65000,Paris,Retail,Brown,4800,19200,0.12941176470588237
2023-11-01,Paris,Online,17000,75000,65000,Paris,Retail,Multigrain,4000,16000,-0.058823529411764705
2023-11-01,Paris,Online,17000,75000,65000,South France,Online,White,1600,8000,-0.5294117647058824
2023-11-01,Paris,Online,17000,75000,65000,South France,Online,Brown,1400,7000,-0.5882352941176471
2023-11-01,Paris,Online,17000,75000,65000,South France,Online,Multigrain,1200,6000,-0.6470588235294118
2023-11-01,Paris,Online,17000,75000,65000,South France,Membership,White,1900,9500,-0.4411764705882353
2023-11-01,Paris,Online,17000,75000,65000,South France,Membership,Brown,1700,8500,-0.5
2023-11-01,Paris,Online,17000,75000,65000,South France,Membership,Multigrain,1500,7500,-0.5588235294117647
2023-11-01,Paris,Online,17000,75000,65000,South France,Retail,White,3500,14000,-0.17647058823529413
2023-11-01,Paris,Online,17000,75000,65000,South France,Retail,Brown,3100,12400,-0.27058823529411763
2023-11-01,Paris,Online,17000,75000,65000,South France,Retail,Multigrain,2600,10400,-0.38823529411764707
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Online,White,2300,11500,-0.425
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Online,Brown,2000,10000,-0.5
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Online,Multigrain,1700,8500,-0.575
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Membership,White,2700,13500,-0.325
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Membership,Brown,2400,12000,-0.4
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Membership,Multigrain,2100,10500,-0.475
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Retail,White,5500,22000,0.1
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Retail,Brown,4800,19200,-0.04
2023-11-01,Paris,Membership,20000,80000,70000,Paris,Retail,Multigrain,4000,16000,-0.2
2023-11-01,Paris,Membership,20000,80000,70000,South France,Online,White,1600,8000,-0.6
2023-11-01,Paris,Membership,20000,80000,70000,South France,Online,Brown,1400,7000,-0.65
2023-11-01,Paris,Membership,20000,80000,70000,South France,Online,Multigrain,1200,6000,-0.7
2023-11-01,Paris,Membership,20000,80000,70000,South France,Membership,White,1900,9500,-0.525
2023-11-01,Paris,Membership,20000,80000,70000,South France,Membership,Brown,1700,8500,-0.575
2023-11-01,Paris,Membership,20000,80000,70000,South France,Membership,Multigrain,1500,7500,-0.625
2023-11-01,Paris,Membership,20000,80000,70000,South France,Retail,White,3500,14000,-0.3
2023-11-01,Paris,Membership,20000,80000,70000,South France,Retail,Brown,3100,12400,-0.38
2023-11-01,Paris,Membership,20000,80000,70000,South France,Retail,Multigrain,2600,10400,-0.48
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Online,White,2300,11500,-0.54
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Online,Brown,2000,10000,-0.6
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Online,Multigrain,1700,8500,-0.66
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Membership,White,2700,13500,-0.46
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Membership,Brown,2400,12000,-0.52
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Membership,Multigrain,2100,10500,-0.58
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Retail,White,5500,22000,-0.12
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Retail,Brown,4800,19200,-0.232
2023-11-01,Paris,Retail,25000,105000,90000,Paris,Retail,Multigrain,4000,16000,-0.36
2023-11-01,Paris,Retail,25000,105000,90000,South France,Online,White,1600,8000,-0.68
2023-11-01,Paris,Retail,25000,105000,90000,South France,Online,Brown,1400,7000,-0.72
2023-11-01,Paris,Retail,25000,105000,90000,South France,Online,Multigrain,1200,6000,-0.76
2023-11-01,Paris,Retail,25000,105000,90000,South France,Membership,White,1900,9500,-0.62
